MessageId,ReplyMessageId,Author,DateTime,Content
604,,Zahra Hosseini,2019-04-19 13:30:04,سلاممن یکی از تست هام پاس نمیشه ولی دیباگش که میکنم پاس میشه  و چیزی رو نشون نمیده،نمیتونم بفهمم مشکلش چیهمیشه راهنمایی کنید؟StackDepth3000testاین تست بخش دوم
603,584,Omid 👽,2019-04-19 12:02:23,اين مقداري كه گفتيد مقدار دقيقشه يا تقريبي؟
602,598,Sepehr,2019-04-19 11:15:18,چون در واقع در تست‌ها یک object جدید ساخته شده، تست‌ها هم به همین دلیل پاس نمیشه!
601,,Sepehr,2019-04-19 11:10:57,واقعا نمی‌فهمم مشکل کجاست!اگه میشه راهنمایی کنید.
600,,Sepehr,2019-04-19 11:10:03,
599,,Sepehr,2019-04-19 11:09:58,که این ارور رو میده...
598,,Sepehr,2019-04-19 11:09:49,
597,,Sepehr,2019-04-19 11:09:44,یک بار هم این رو می‌نویسم...
596,,Sepehr,2019-04-19 11:09:30,
595,,Sepehr,2019-04-19 11:09:25,که خروجی میشه این...
594,,Sepehr,2019-04-19 11:09:15,
593,,Sepehr,2019-04-19 11:09:07,ببخشید من برای امتحان کردن سایز  ۳۲۷۶۸ یک بار در main عبارت زیر رو نوشتم...
592,,Mohammadmostafa Rostamkhani,2019-04-19 10:32:02,مرسی
591,587,Ali Heydari,2019-04-19 09:51:07,حتی اگر روی اون قسمت سیاه‌رنگ دبل کلیک کنید هم می‌تونید log رو بخونید.
590,589,Ali Heydari,2019-04-19 09:49:56,فایل log رو دانلود کنید و بخونید ببینید مشکل از کجاست.
589,,Ali Heydari,2019-04-19 09:48:39,باید چی کار کنم؟
588,,Ali Heydari,2019-04-19 09:48:38,
587,,Ali Heydari,2019-04-19 09:48:38,
586,,Ali Heydari,2019-04-19 09:48:37,
585,,Ali Heydari,2019-04-19 09:48:37,سلام.ببخشید یه سوال داشتم.تمرین ششم من تست هاش پاس میشه ولی موقع پول ریکوئست بهم ارور میده.
584,583,Sauleh Eetemadi,2019-04-19 04:45:21,سلام. ۱ مگابایته. ولی خوب تا برسه به کد شما یک مقداریش استفاده/پر شده.
583,,Omid 👽,2019-04-19 00:36:22,سلام برای قسمت TypeForMaxStackOfDepth راهی هست که بفهمیم این stack دقیقا حجمش چقدره؟!
582,,Mobin,2019-04-18 18:06:25,ششمین دوره مسابقات لیگ برنامه‌نویسی امیرکبیر(APL)ویژه ورودی‌های ۹۶ و ۹۷ دانشگاه‌ها و دانش‌آموزان دوره دوم دبیرستان۱۲ و ۱۳ اردیبهشت ساعت ۱۴ الی ۱۸همراه با جوایز ارزندهمهلت ثبت‌نام: ۳ اردیبهشت اطلاعات بیشتر و ثبت نام:evand.com/events/apl2019@APL_contest@ceit_ssc@algorithmha
581,580,Zahra Hosseini,2019-04-18 09:01:14,خیلی ممون🙏
580,573,Sauleh Eetemadi,2019-04-18 08:38:51,می‌بخشید بابت تاخییر. فایل جدید تست را توی کانال گذاشتم.@zahra_exe  @Spr_Bpr  @Ala_p
579,575,Sauleh Eetemadi,2019-04-18 06:15:43,ftp://softbank.iust.ac.ir/Softwares/Computer%20engineering%20software/Dr.Etemadi/
578,577,Zahra Hosseini,2019-04-17 19:20:12,ممنون
577,,Ali Heydari,2019-04-17 19:10:18,کوئرا رو هم آپدیت کردم
576,575,Ali Heydari,2019-04-17 19:07:29,سلام. اینجاست:ftp://softbank.iust.ac.ir/Softwares/Computer%20engineering%20software/Dr.Etemadi/
575,,Zahra Hosseini,2019-04-17 19:00:41,سلاممیشه لطفا لینک دانلود ویژوال استودیو ۲۰۱۷ که کامل بودش رو بزارید؟لینکی که کوئرا بودش دیگه داخلش نیست ویژوال
574,573,Sepehr,2019-04-17 17:12:34,خیلی ممنون.
573,571,Sauleh Eetemadi,2019-04-17 16:58:19,سلام. چندتا اشکال توی تست‌ها هست. تا یکی دو ساعت دیگه تصحیح می‌کنم و نسخه جدید را میفرستم.
571,,Sepehr,2019-04-17 16:43:37,ببخشید من یک نوع داده‌ای دارم که اندازه‌اش یک بایت هستش، حداکثر عمق بازگشتیش به ازای هر بار که run میکنم برنامه رو متفاوت هستش!!علت چیه؟
570,,Ali Heydari,2019-04-17 15:29:59,بعضیا درباره‌ی نام‌گذاری pull requestها بعد از بازبینی کد ابهام داشتن که چجوری باید باشه. من به داک مثال اضافه کردم می‌تونید نگاه کنید و از درستی کارتون مطمئن شید.
569,,Ali Heydari,2019-04-17 12:38:21,جالبه با این که رفع اشکال مجازی رو محدود به گروه کردیم پیامای این‌جا تغییری نکرد!خیلیاتون با پیش‌فرض این که سوال‌تون احمقانه‌ست ترجیح می‌دین که به طور خصوصی سوال بپرسین در صورتی که پیش‌فرض‌تون غلطه در ۹۹ درصد اوقات و واقعا سوال‌تون احمقانه نیست. شاید بشه گفت «رایج»‍ه اما «احمقانه» و «بدیهی» نیست.فراموش نکنید اگر بقیه هم مثل شما فکر می‌کردن هیچ‌وقت سایت‌هایی مثل StackOverFlow, SuperUser, StackExchange و سایت‌های پرسش و پاسخ دیگه به وجود نمیومدن.پس حتما اگر سوالی دارین بپرسین.
568,,Ali Heydari,2019-04-16 09:49:40,
567,,Ali Heydari,2019-04-16 09:47:00,
566,,Sauleh Eetemadi,2019-04-16 08:14:22,سه نفری که من بازبین کدشون هستم، از هیچکدام لینک‌های پول‌ریکوست دریافت نکردم. درصورتی که تصمیم به ادامه درس دارند در اسرع وقت بفرستند.
565,564,Sauleh Eetemadi,2019-04-16 07:58:55,احتمالا اندازه متغیرتون از 512K بیشتره. اندازه‌های کوچکتر را ابتدا تست کنید ببینید که درست باشه. بعد اندازه‌های بزرگتر.
564,,Sauleh Eetemadi,2019-04-16 07:58:03,سلام استاد . شبتون بخیر.ببخشید من به یه اروری بر میخورم موقع سایز گرفتن ...اگر ممکنه یه راهنمایی بکنین ممنونتون میشم ...به همین ترتیب برای 5 بایتی 5 تا بایت متغیر تعریف کردم و بقیه رو از طریق توان های دو دو تا دوتا ادامه دادم ولی از 64 کیلو بایت به بعد این ارور بر میخورم ... Process is terminated due to StackOverflowException.
563,,Parisa,2019-04-15 21:19:37,خیلی ممنون
560,557,Sauleh Eetemadi,2019-04-15 18:34:10,سلام. اشکال اینه که فایل &quot;gitattributes.&quot; روز کامپیوتر شما تغییر کرده و روی سرور هم جداگانه تغییر کرده. - نکته شماره یک:‌ هیچ وقت روی کامپیوتر خودتون مستقیما شاخه master را تغییر ندهید. تنها روش تغییر master این است که:۱. شاخه مستر شما بروز باشد (git checkout master, git pull)۲. یک شاخه جدید درست کنید (git checkout -b fb_MyBranch)۳. تغییرات را روی شاخه جدید اعمال کرده و سمت سرور push کنید.۴. روی سرور پول ریکوست درست کرده و توی مستر merge کنید.۵. روی کامپیوتر خودتون شاخه مستر را بروز کنید (git checkout master, git pull)این تنها راه درست و قابل قبول برای تغییر master است. غیر از این به مشکل بر می‌خورید. نکته دوم که چطوری درستش کنید. اگر تغییرات فایل gitattribute. را نیاز ندارید (که قاعدتا همینطور است)‌ می‌توانید تغییراتی که در این فایل ایجاد شده را از بین ببرین. با این دستور:git checkout .gitattributeبعد از این دستور git pull شما با موفقیت اجرا خواهد شد.موفق باشید.
559,558,Ali Heydari,2019-04-15 18:33:33,اگر سوالی توی پی‌وی پرسیده بشه که قابل سوال کردن توی گروه هست فوروارد می‌شه توی گروه و بعدا جواب داده می‌شه.
558,,Ali Heydari,2019-04-15 18:29:17,سناریوی تکراری:تمرین منتشر می‌شه.روز اول: اووووه این همه وقت هستروز دوم: حال ندارمروز سوم: درسای دیگه...روز یکی مونده به ددلاین: برای اولین بار داک رو باز می‌کند و آن را سر سری می‌خواند.شب ددلاین: شروع به ساخت پروژه می‌کنه، با مشکلاتی در گیت مواجه می‌شه بلافاصله به اولین تی‌ای‌ رفع اشکال که دم دست‌تر بود پیام می‌ده و از اون سوال می‌پرسه. تی‌ای‌رفع اشکال از آن‌جایی که نمی‌تونه پاسخ سوالات این تعداد دانشجو را در در شب ددلاین به طور کامل بده یا کاری داره یا ... دیر پیام رو سین می‌کنه یا همون شب سین نمی‌کنه. از اونجایی که دانشجو عجله داره همون پیام/سوال رو برای تی‌ای‌های دیگه می‌فرسته و تی‌ای‌های دیگه هر وقت پیام رو دیدن هر کدوم جداگونه جواب می‌دن.در این حالت هر سوال یک نفر رو چند تی‌ای جواب می‌دن و خیلی از سوالای شما هم تکراریه و هر کدوم از تی‌ای‌ها یه سوال رو برای چند نفر توضیح می‌دن بنابراین اگر توی گروه پرسیده بشه به نظرم خیلی بهتره.از اونجایی که بعضیاتون تی‌ای‌ها رو خیلی اذیت کردین تصمیم بر این شد که رفع اشکال مجازی از طریق تلگرام فقط توی گروه باشه اما اگر می‌خواین به طور شخصی وقت بگیرین باید حضوری وقت بگیرین از تی‌ای‌ها طبق همون پروتکلی که تعیین کردیم (calendly) لطفا بخاطر اینکه فکر می‌کنید سوالتون احمقانه‌س از پرسیدن سوالتون منصرف نشید من بهتون قول می‌دم که همون سوال احمقانه از نظر شما سوال خیلیا هست پس تو همین گروه هر سوالی داشتین بپرسین.
557,,Sauleh Eetemadi,2019-04-15 18:13:04,
556,,Ali Heydari,2019-04-15 13:37:57,
553,,Mohammadmostafa Rostamkhani,2019-04-15 08:11:22,توضیحات مربوط به سوال دوم:در این قسمت باید نوعی داده روی Stack تعریف کنیم. تابعEnsureSufficientExecutionStack() که در متدGetMaxRecursion تعریف شده است چک می کند که آیا stack برای تعریف متغیر های جدید حجم کافی دارد یا نه؟پس در این قسمت باید نوعی داده تعریف شود که اگر توسط تابع بازگشتی به تعداد کافی فرا خوانی شود stackپر شود.
552,551,Hazhar Aziz,2019-04-13 21:26:34,🙏🙏
551,550,Ali Heydari,2019-04-13 21:16:54,سلام. خیلی ممنون بابت این که گفتین. داک اصلاح شد و نسخه‌ی جدیدش تو همون پیام قبلی کانال و کوئرا قرار داده شد.
550,,Hazhar Aziz,2019-04-13 21:08:28,فک کنم تو داک اسم  directory رو اشتباه نوشتین باید A6 باشه
549,,Ali Heydari,2019-04-12 19:34:00,نظرسنجی تمرین‌ها، کارگاه و رفع اشکال سعی ما بر اینه که نظر شما تا حد امکان تاثیر داده بشه.(زمان پر کردن کم‌تر از ۵ دقیقه)https://docs.google.com/forms/d/e/1FAIpQLSd28rY_Yhn9vdk2zvB0t1_Z0by7wjcdYiymqCFb6JAY5FqTbA/viewform?usp=sf_link
548,,Ali Heydari,2019-04-12 19:34:00,بچه‌ها آماده کردن تمرین‌ها، مطالب کارگاه و حتی این گوگل فرم خیلی بیش‌تر از وقتی که شما برای درس می‌ذارید از من و بقیه‌ی تی‌ای‌ها وقت می‌گیره پس خواهشا پر کنید نظرسنجی رو تا من از شما بازخورد داشته باشم.من سوالایی که توش گفتم پیشنهاد یا انتقاداتتون رو بگین معمولا غیر اجباری می‌کنم اما لطفا حتما جواب بدین چون واقعا به ما تو بهتر شدن تمرین، کارگاه و... کمک می‌کنه.خیلی ممنون.
547,546,Sauleh Eetemadi,2019-04-11 20:42:07,سلام.توی داک توضیح کامل دادیم.
546,,√ HaD√ ®,2019-04-11 19:09:23,سلام. خسته نباشید.یه سوال داشتم در مورد ریویو . الان باید همه پول ریکوئست هایی ک زدیم و کامل شدنو ریورت کنیم و یا یه جدید بسازیم ؟ یا نیازی نیست .
543,542,Ali Heydari,2019-04-08 00:26:57,بله از ساعت ۱۲ شروع می‌شه اما پایانش به خودتون بستگی داره چون فردا یکم با جلسات قبل فرق می‌کنه و قراره تمرین حل شه و هر کس زودتر حل کنه زودتر می‌ره ولی شما همون ۲ ساعت در نظر بگیرین
542,,Amin Mir,2019-04-07 23:21:03,۱۲ تا ۲ ؟
541,540,Amin Mir,2019-04-07 23:18:28,ساعت دقیقش رو هم میگید ؟
540,539,Ali Heydari,2019-04-07 23:15:30,بله
539,,𝕽𝖒𝖆𝖓,2019-04-07 21:50:25,فردا کلاس حل تمرین برگزار میشه؟
538,,Mobin,2019-04-04 19:55:18,👍
537,,MΣLIҜΔ👑,2019-04-04 19:54:54,خیلی ممنون🙏🏻🙏🏻
536,535,Mobin,2019-04-04 19:54:10,منظور از این که لزوما دارای اون مقادیر باشه هم بعد از اجرای Contructor است
535,534,Mobin,2019-04-04 19:52:26,نیازی نیست readonly باشه. یونیت تست ها هم طوری طراحی شده که برای تست کدهای شما درست بعد از ساخته شدن object میاد field هاش رو چک میکنه
534,,MΣLIҜΔ👑,2019-04-04 19:32:06,سلام روزتون بخیر . ببخشید توی کلاس product گفته شده که لزوما دارای مقادیر پاس شده در سازنده باشد این یعنی از readonly  استفاده کنیم ؟ بعد اگه از این استفاده کنیم که نمیشه از setter و getter استفاده کنیم 🤔
532,531,Ali Heydari,2019-03-28 19:04:48,فرقی نمی‌کنه خیلی
531,,Zahra Hosseini,2019-03-28 16:55:41,سلام وقت بخیرSetter و getter نوشتن برای list به چه صورته؟چیزایی که سرچ کردم ارور نمیدن ولی متوجه نمیشمشون.
530,529,Sauleh Eetemadi,2019-03-26 11:19:01,سلام.اینجا آپلود کردم. لطفا یه چک بکنید اگه مشکلی داشت خبر بدین. ممنون!
529,528,N_zeyn,2019-03-25 23:48:03,جلسه 7ام به بعد استاد...
528,527,Sauleh Eetemadi,2019-03-25 23:29:56,سلام.درست می‌فرمایید. ظاهراً سایت drive.iust.ac.ir پایینه. اگر جلسه خاصی رو میخواهید میتوانم انشاالله فردا توی کانال بگذارم.
527,,N_zeyn,2019-03-25 23:02:39,سلام...ببخشید...اون صفحه ای که ویدیو های کلاس رو داره رو کویرا باز نمیشه...میشه راهنمایی کنین!!!
526,524,Sauleh Eetemadi,2019-03-20 20:20:59,سلام.هیچکدام. مبحث کلاس و شیئ رو از ویدیو های CSharp Fundamentals ببینید.
525,,Amin Mir,2019-03-20 19:38:54,
524,,Amin Mir,2019-03-20 19:38:48,سلام استاددر راستای همون لینک ویدیو های آموزشی که در اسلاید ها قرار داده شده ، من این فایل ها رو از کسی گرفتماگه میشه بفرمایید کدوم یکی از این فولدر ها معادل هست با مفاهیم جلسات ۸ و ۹ ؟
523,,Ali Heydari,2019-03-20 12:23:18,من زمانی که خودم درس ای‌پی رو داشتم خیلی دوس داشتم پروژه‌ی نسبتا بزرگی رو بزنم و برای این‌کار لازم بود که استاد یه پروژه‌ی گروهی بدن من بارها پیش استاد رفتم و ازشون خواستم ولی موافقت نکردن. این ترم هم به استاد پیشنهاد دادم که پروژه‌ی گروهی بهتون بدیم ولی استاد معتقدن که شما فعلا باید روی مهارت‌های فردی‌تون کار کنید و وقتی تا یه حد نسبتا خوبی قوی شدین می‌تونیم پروژه‌ی گروهی بدیم. خواهشی که ازتون دارم اینه که توی تعطیلات خودتونو تقویت کنید تا بتونیم پروژه‌ی تیمی بهتون بدیم.
522,520,Hazhar Aziz,2019-03-20 12:20:11,ممنون حل شد
521,,Ali Heydari,2019-03-20 12:16:31,سلام به همگی.خب خداروشکر بعد از اون اشتباه کلی‌ای که بود دیگه اشتباه دیگه‌ای ای از طرف من نبود و اشکالایی که بود عموما از طرف شما بود. مثلا اشتباه وارد کردن شماره دانشجویی تو کوئرا، فراموشی عدد رندوم و...من بابت اشکالی که توی داک امتحان بود ضمن این‌که عذرخواهی می‌کنم به همه دو درصد  به نمره‌شون اضافه کردم. ینی نمرات امتحان‌تون ضرب در ۱.۰۲ شده. بابت اشکالی هم که در تست‌کیس‌های سوال دوم امتحان بود ضمن این‌که دوباره عذرخواهی می‌کنم. من تمام سابمیت‌هایی که تا قبل از ساعت ۱۳:۳۰  (زمانی که تست‌کیس‌های سالم جایگزین شد) برای سوال دوم امتحان انجام شده بود رو با تست‌کیس‌های سالم ریجاج کردم و به تمام کسایی که تا قبل از این ساعت سابمیت کرده بودن و کدشون درست بوده ۱۰ درصد (از نمره‌ی سوال دو)  اضافه شد چون اشکال از سمت ما بوده.
520,519,Ali Heydari,2019-03-20 12:08:00,نه، مشکلی نداره.
519,,Hazhar Aziz,2019-03-19 16:03:26,ببخشید برای من ShopConstructorTest تستش ارور داره مطمئنین تستش اوکیه؟
518,,Amin Mir,2019-03-19 15:52:42,ممنون واقعا🙏🙏🙏
517,,Alireza Moradi,2019-03-19 15:52:18,برای اتصال به گلستان از این فایل استفاده کرده
516,515,Mobin,2019-03-19 15:51:23,با وی پی ان دانشگاه میتونید دانلود کنید
515,514,Amin Mir,2019-03-19 15:44:50,😔
514,512,Alireza Moradi,2019-03-19 15:44:37,از توی دانشگاه میتونید وصل شید بهش
513,,Amin Mir,2019-03-19 15:44:18,لینکی که گذاشته بودید این هست برای من کار نمیکنه برای دوستان سالمه ؟
512,,Amin Mir,2019-03-19 15:43:38,ftp://softbank.iust.ac.ir/Softwares/Computer%20engineering%20software/Dr.Etemadi/
511,510,mostafa masoudi,2019-03-19 15:34:46,اهان...ممنون...
510,509,Sauleh Eetemadi,2019-03-19 15:31:24,شنبه تشکیل شد که فیلمش هست. دوشنبه من یه مقداری دیر رسیدم، کسی نبود و تشکیل نشد.
509,,mostafa masoudi,2019-03-19 15:28:27,جلسه ی شنبه و دوشنبه تشکیل شده هردوتاش؟؟؟
508,,Amin Mir,2019-03-19 15:15:24,ممنون🙏🌺
507,506,Sauleh Eetemadi,2019-03-19 15:11:50,بله. اسلایدها را ببینید. منبع معرفی کردیم.
506,504,Amin Mir,2019-03-19 15:09:05,منبع ویدیویی میشه معرفی کنین که این عقب ماندگی را جبران کنه ؟
505,504,Amin Mir,2019-03-19 15:06:51,همینطوره 🙏🏼
504,503,Sauleh Eetemadi,2019-03-19 15:05:41,سلام. متاسفانه با وجود تلاش من برای اینکه فیلم‌ها همگی درست ضبط بشوند، بعضی وقت‌ها مشکلاتی پیش میان. اون جلسه باطری میکروفن بعد از بیست دقیقه تمام شده بود و بقیه فیلم بدون صداست. ایشالله سعی می‌کنم که جلسات آینده این مشکل پیش نیاد. منتها توجه کنید همانطور که از ابتدای ترم هم گفتم کسی به امید فیلم غایب نشه، یا اینکه سرکلاس اگر مطلبی را متوجه نشدن بپرسند. به امید فیلم نباشند. من تلاش خودم رو می‌کنم که فیلم‌ها درست ضبط بشوند ولی قول نمی‌دم همیشه فیلم درست ضبط بشود. نبودن فیلم یک جلسه دلیل موجهی برای متوجه نشدن مطالب نیست.
503,,Amin Mir,2019-03-19 14:45:50,سلامفیلم جلسه هشتم صداش از اولاش قطع میشه !نسخه سالمش در دسترس هست ؟
502,499,Hazhar Aziz,2019-03-19 14:21:45,🙏🙏
501,499,Amir Esmaeili,2019-03-19 14:20:56,🌹🙏🏻
500,498,Amir Esmaeili,2019-03-19 14:20:50,😂گفتم ک نگران نباش
499,,Ali Heydari,2019-03-19 13:59:03,ببخشید چند بار نمره‌ها تغییر کرد 😔
498,489,Hazhar Aziz,2019-03-19 13:54:31,فهمیدیم😂
497,,Hazhar Aziz,2019-03-19 13:54:18,ممنون
496,,Hazhar Aziz,2019-03-19 13:54:06,درست شد
495,,Ali Heydari,2019-03-19 13:53:25,نگاه کنین ببینین درست شد؟
494,492,Hazhar Aziz,2019-03-19 13:50:12,من دقیقا یادمه که همه رو همون دوسه روز اول تحویل دادم
493,,Amir Esmaeili,2019-03-19 13:49:54,نه بابا سر وقت فرستادیم اونو
492,480,Ali Heydari,2019-03-19 13:49:21,شاید با تاخیر تمرینو تحویل داده
491,490,Hazhar Aziz,2019-03-19 13:44:53,😊😊😉😉
490,,Amir Esmaeili,2019-03-19 13:43:26,از تعطیلات لذت ببر
489,,Amir Esmaeili,2019-03-19 13:43:17,😂حالا میفهمیم بعدا
488,487,Hazhar Aziz,2019-03-19 13:42:54,دلیل دیگه ای نمیتونه داشته باشه آخه😂😂
487,,Amir Esmaeili,2019-03-19 13:42:32,😂 هژار جان 😑
486,485,Hazhar Aziz,2019-03-19 13:42:14,شیوه ی نوشتن کد
485,,Amir Esmaeili,2019-03-19 13:41:54,وقتی تست کیس ها درسته
484,483,Hazhar Aziz,2019-03-19 13:41:34,code review
483,,Amir Esmaeili,2019-03-19 13:41:05,کوئرا کامل داده بود
482,,Hazhar Aziz,2019-03-19 13:40:46,شاید همه تو یه قسمتیش مشکل داشتن
481,,Amir Esmaeili,2019-03-19 13:40:15,بحث تقلب هست ؟ 🤔
480,,Amir Esmaeili,2019-03-19 13:40:00,حالا جدا از کامنت ، تمرین دوم چرا بیشترین نمره ۹۴ هستش؟
479,,Ali Heydari,2019-03-19 10:58:03,بچه‌ها اگه سوالی بپرسید که جوابش توی داک هست واقعا ناراحت می‌شم. چون من و بقیه‌ی تی‌ای‌ها ساعت‌ها زمان گذاشتیم تا داک گویا باشه. پس لطفا داک رو کامل و دقیق بخونید بعد سوال بپرسید.
478,477,Mobin,2019-03-19 10:56:33,1
477,,Mohammadmostafa Rostamkhani,2019-03-19 10:52:29,سلامبببخشید برای متد customerswithmostordersباید مشتری هایی رو برگردونیم که بیشترین سفارش رو دارن یا مشتری هایی که بیشترین سفارش تحویل نشده رو دارن؟
475,474,Amin Mir,2019-03-19 00:41:19,چشم🙏😊
474,472,Ali Heydari,2019-03-19 00:40:24,داکو بخون
473,470,Hazhar Aziz,2019-03-19 00:39:37,🙏🙏
472,,Amin Mir,2019-03-19 00:38:47,یه سوال هر کلاس و تستاش تو یه فایل ؟یا همش تو یه پروژه
471,,Ali Heydari,2019-03-19 00:37:58,بچه‌ها خواهشا اشکالایی که درباره‌ی داک دارین و یا اشکال کلی دارین رو تو گروه بپرسین.
470,469,Ali Heydari,2019-03-19 00:37:17,سلام. بهتره که بعد از هر کدوم کلاسی که نوشتین کامیت و پوش کنین که دستتون راه بیوفته ولی اگر آخر کار هم کامیت و پوش کردین اتفاقی نمی‌افته.
469,,Hazhar Aziz,2019-03-18 22:23:15,سلام بعد از نوشتن هر کلاس پوش کنیم یا میشه بعد اینکه کلا تموم شد همه رو باهم کامیت و پوش کنیم؟
468,460,Amin Mir,2019-03-17 14:43:02,بله استادمن امتحان کردم با گوشی درست کار کردولی با لپتاپ نشد ؛ ظاهرا مشکل از لپ تاپهممنون از پیگیرتون🙏
467,461,Reza Alidoost,2019-03-17 14:14:31,🙏
466,465,Amir Esmaeili,2019-03-17 13:00:19,لطف دارید خیلی ممنون 🌹
465,464,Ali Heydari,2019-03-17 12:59:57,خواهش می‌کنم، ببخشید نتونستم سریع‌تر کمک کنم.
464,463,Amir Esmaeili,2019-03-17 12:58:29,اقا خیلی ممنون ، دیشب برنچ مستر رو revert کردم ، دوباره تمرین جدید رو پول کردم ، منتها الان تاریخ ارسال تمرینای قبلی رو شاخه مستر عوض شده دیگه 😑😂
463,,Ali Heydari,2019-03-17 12:39:51,اینجا هم یه توضیحاتی فارسی درباره برطرف کردن کانفیلیکت‌ها پیدا کردم.
462,457,Ali Heydari,2019-03-17 12:37:12,برای حل این به نظرم لایو شیر نصب کن و  از بچه‌های رفع اشکال کمک بگیر.برای رفع کانفلیکت‌ها هم می‌تونین از نرم‌افزار Meld استفاده کنید.
461,445,Sauleh Eetemadi,2019-03-17 06:13:45,سلام خدمت آقای علیدوست،آقای حیدری جزئیات بیشتری برای وضوح بیشتر به داک اضافه کرده بودند که من ازشون خواستم بردارند که برای حل تمرین قدری تلاش بکنید. داک در حدی که مورد نظر من بوده واضح است. و هر ابهامی که در صورت مساله است از قصد بوده. من کسی را سراغ ندارم که مطالب درس را متوجه شده باشد و در انجام تمرین ابهامی داشته باشد. کلا برای هر کدام از این متدها شاید یکی دو خط بیشتر نباید کد بزنید. این دو خط را هم میخواستید دو دستی تقدیم کنیم 😳. دیگه برای این هم نخواهید تلاش کنید و جدیت به خرج دهید در تمرین‌های آینده قطعا به مشکل برمیخورید 😱. موفق باشید!🙏
460,455,Sauleh Eetemadi,2019-03-17 06:04:02,سلام. صبح شما بخیر. من از لینکی که اعلام کردیم چندتا از ویدیوها را دانلود کردم و مشکلی نبوده. لطفا جزئیات بیشتر در خصوص لینکی که استفاده فرمودید و پیام خطایی که دریافت کردین بفرمایید تا بتوانیم شما را در جهت لازم راهنمایی کنیم.روز شما بخیر!
459,,Amir Esmaeili,2019-03-16 22:18:46,که تو pull request اینو میفرسته
458,,Amir Esmaeili,2019-03-16 22:18:35,میخوام در واقع یه تغییراتی تو تمرین بدم
457,,Amir Esmaeili,2019-03-16 22:18:22,دوستان من هرچی سرچ کردم چیزی نفهمیدم
456,,Amir Esmaeili,2019-03-16 22:18:21,کسی راه حلی داره برا این
455,,Amin Mir,2019-03-16 22:00:28,استاد این فایلای فیلم های جلسات لینکشون ظاهرا خرابه دانلود نمیشن !
453,452,Milad Esfandiyari Far,2019-03-16 20:48:39,❤️❤️😉😉
452,451,Reza Alidoost,2019-03-16 20:39:10,من عذر میخوام ✋
451,445,Milad Esfandiyari Far,2019-03-16 20:36:28,بچه ها واقعا بچه هاي حل تمرين خيلي تلاش ميكنن براي طراحي تمرين و حتي طراحي داك تمرين هاتون در صورتي كه واقعا ميشد تمرين هاي ترم قبل رو با كمي تغيير فرستاد و كار خودشون رو راحت كنند من خودم تو تيم طراحي تمرين نيستم ولي واقعا شاهد زحمت هاشون هستم بي انصافيه مشكل هاي ريزي كه به وجود مياد رو با كنايه به روشون بياريد كه خستگيشون بمونه تو تنشون 🙏🏻🙏🏻
449,448,Sauleh Eetemadi,2019-03-16 20:19:26,بله
448,,Amin Mir,2019-03-16 20:14:15,سلامبرای سوال عدد پیمیشه از تابع math استفاده کرد ؟
447,446,Ali Heydari,2019-03-16 19:50:16,خب با همون تغییراتی که ایجاد کردن، چک کن ببین اون تغییر درست بوده یا نه
446,,𝕽𝖒𝖆𝖓,2019-03-16 19:47:38,الان یک سری از توابع هستن که خروجی ندارن و فقط تغییراتی توی متغیر ها یا آرایه ها ایجاد میکننما چطوری تستشون کنیم ؟
445,444,Reza Alidoost,2019-03-16 19:46:05,واقعا داک خیلی گویا و واضحه 👌@Alihyd1
444,416,Amir Esmaeili,2019-03-16 19:44:21,.
443,,Reza Alidoost,2019-03-16 19:42:40,تو متد هشت گفته بدون ساختن ارایه جدید محتوای دو تا ارایه رو جابجا کنیم...ینی هیچجوره نمیشه یه ارایه کمکی جدید ساخت ؟😐
442,441,mostafa masoudi,2019-03-16 19:23:46,الان توی append  و square  به طور مشخص گفته شده یا نه؟این دوتا بدون out و ref حل نمیشن دیگه...
441,439,Sauleh Eetemadi,2019-03-16 19:21:32,اگر بطور مشخص گفته شده چه چیزی استفاده کنید، نباید تغییر کند.مثلاً در ArraySwap اول نوع آرایه باید فقط int[] باشد. بدون out یا ref
440,439,Ali Heydari,2019-03-16 19:17:45,میتونید
439,438,mostafa masoudi,2019-03-16 19:13:28,میتونیم توی اون سوالایی که مثلا گفته از []int استفاده کنیم خودمون بهش out یا ref اضافه کنیم یا نه؟بدون out و ref باید یه جوری انجامش بدیم؟
438,436,Sauleh Eetemadi,2019-03-16 19:11:49,سوال و درس را با دقت بیشتری مطالعه بفرمایید
437,435,Sauleh Eetemadi,2019-03-16 19:10:56,اولی
436,,mostafa masoudi,2019-03-16 19:07:04,برای متد دوم( square)..ظاهرا عددش به طور محلی تغییر میکنه...تستشو چجوری بنویسیم؟این موضوع که پارامتر تغییری نمیکنه رو تست کنیم؟
434,433,s_ shoeiby,2019-03-16 18:17:50,سلاممیپرسم ازشون ممنونم🙏🏻
433,427,Sauleh Eetemadi,2019-03-16 18:16:12,سلام. خانم زهرا حسینی تشریف آوردند و با در مورد تست‌ها و متدها با هم صحبت کردیم. من نمیدونم آیدی تلگرام‌شون چیه. اگه ایشون فرصت دارند راهنمایی کنند ممنون میشم.
432,431,Sauleh Eetemadi,2019-03-16 18:09:55,سلام. یعنی نوع متغیر را خودتون تشخیص بدین. مثلا اگر از نوع out یا ref یا params یا... هست خودتون تشخیص بدین و از نوع صحیح/مناسب استفاده کنید.
